frame_id,steering_angle
1477439692987267523,1
1477439635579238681,2
1477439642430206233,1
1477439522963300172,1
1477439414848166822,1
1477439655632023329,0
1477439438051367875,2
1477439457604105575,1
1477439506661030640,1
1477439651481471100,1
1477439669434063587,0
1477439500810152555,2
1477439442602008072,2
1477439451003177646,1
1477439558868372949,3
1477439614476159860,1
1477439473806592351,1
1477439716841486896,2
1477439527213951955,2
1477439421999178967,1
1477439569669900491,2
1477439561918805970,1
1477439466805451021,1
1477439713290182486,2
1477439597673804407,1
1477439581221546042,1
1477439653081706673,1
1477439438901529517,1
1477439645330572778,1
1477439562218778460,2
1477439726942172309,1
1477439479107215822,1
1477439729042272379,2
1477439585722119104,2
1477439550467325409,1
1477439653381696322,1
1477439713990145364,2
1477439432150591911,1
1477439569369829700,2
1477439547716803851,1
1477439477156845241,1
1477439531814603912,1
1477439514412095198,2
1477439632678816968,2
1477439560968642474,1
1477439458604265658,1
1477439532864755959,1
1477439525713675263,2
1477439634529059447,2
1477439681885642034,1
1477439665183304864,1
1477439657882310979,1
1477439639329745492,1
1477439638179486518,1
1477439465355317498,2
1477439438801513487,1
1477439547366730087,1
1477439543916315866,1
1477439487058254235,1
1477439725841762545,1
1477439463154901333,1
1477439644530506041,2
1477439703138616583,2
1477439559768634674,3
1477439687786472030,1
1477439635729150342,2
1477439483457794185,1
1477439554467728646,1
1477439615576513255,1
1477439639229653004,1
1477439441801870246,2
1477439518412717300,0
1477439719840913961,1
1477439476306711128,1
1477439411097577143,1
1477439631228585871,2
1477439724991738689,1
1477439658582375055,0
1477439663783094591,1
1477439664933383944,1
1477439468305623072,2
1477439722391331372,2
1477439480457381642,1
1477439560368556887,2
1477439684136024175,3
1477439730342400012,2
1477439625777833752,2
1477439587122309458,2
1477439560118517552,3
1477439573270475045,1
1477439613226143405,1
1477439435801072813,1
1477439583321807596,1
1477439685886272532,1
1477439693887325196,1
1477439645830616950,2
1477439636279459709,1
1477439555617930581,1
1477439600274220696,1
1477439519362839701,1
1477439453453565532,1
1477439624877666763,1
1477439709089529340,1
1477439451403365575,1
1477439532514693414,1
1477439441951901877,2
1477439600124131757,1
1477439558918280226,1
1477439528614137425,2
1477439716940557066,2
1477439571220120753,2
1477439706739089024,2
1477439593423332338,2
1477439408347440907,1
1477439715640456309,2
1477439730592547660,1
1477439650081161562,1
1477439693437321813,2
1477439690786879096,2
1477439486758242136,1
1477439460204452909,2
1477439443652208311,2
1477439416948414163,1
1477439542666279604,1
1477439717040576116,2
1477439691386984253,0
1477439679635299825,1
1477439567669565103,2
1477439535065001842,2
1477439425049594065,1
1477439463204894633,1
1477439436851224775,2
1477439527713969792,2
1477439457354066553,1
1477439711489839788,3
1477439439051498912,1
1477439693787307010,1
1477439536565404508,1
1477439588322519732,1
1477439513411988674,1
1477439432500626135,1
1477439514562153192,3
1477439649281294259,1
1477439593823263265,1
1477439549967026521,1
1477439590572765874,1
1477439485708029340,2
1477439433600754268,1
1477439448252795168,1
1477439527063951503,2
1477439485658031609,2
1477439665083299016,1
1477439678535347280,1
1477439570119976480,2
1477439480557376267,1
1477439605074837936,1
1477439481907515779,1
1477439525913709270,2
1477439513512012652,1
1477439555217822480,2
1477439590823038348,1
1477439619876958793,2
1477439463905610162,2
1477439689086734081,1
1477439604674907896,0
1477439708189316951,2
1477439731392547222,1
1477439603124691820,2
1477439675834963552,2
1477439669583977350,0
1477439446852583145,0
1477439656282146834,1
1477439494513214066,2
1477439468905774237,2
1477439498559995573,1
1477439545016394889,2
1477439669083845555,0
1477439646880789056,1
1477439691036919318,0
1477439631478759838,2
1477439615126375656,2
1477439546017517638,1
1477439477706978217,1
1477439677785095555,1
1477439488808477047,1
1477439406496960467,1
1477439441201837813,2
1477439554917780036,2
1477439694037331778,3
1477439551967383778,2
1477439404096587186,1
1477439661132589575,0
1477439613726157919,1
1477439651781516559,1
1477439489958711571,1
1477439646630749439,2
1477439595323459411,2
1477439603924798675,1
1477439500560175132,2
1477439682135850979,1
1477439657132272976,0
1477439644680536408,1
1477439440901745347,1
1477439610375747058,2
1477439460154450147,2
1477439469855909606,1
1477439652231491856,1
1477439402746441064,1
1477439729292505455,2
1477439494909331704,2
1477439567919659560,2
1477439688736885706,0
1477439607175133584,1
1477439586672254472,2
1477439657682292774,1
1477439682185743262,1
1477439531164460362,1
1477439446452648981,2
1477439596173714786,2
1477439472606288138,2
1477439451053291050,1
1477439689286877211,1
1477439466155359718,2
1477439569869874174,2
1477439505260800034,1
1477439661182989047,0
1477439410697526521,1
1477439686636521162,1
1477439523663441916,1
1477439600824297844,2
1477439719090998163,2
1477439552067391260,2
1477439453103511526,1
1477439591622940107,2
1477439617326678702,2
1477439436751241773,2
1477439528514167327,2
1477439635179224103,1
1477439645480714376,1
1477439420749057480,2
1477439554867917603,1
1477439408997263414,1
1477439434501021897,1
1477439700888406395,2
1477439430950447406,1
1477439422749275711,1
1477439676634912106,1
1477439489458668837,1
1477439637829453523,2
1477439452303634719,1
1477439639429735904,1
1477439604924802369,1
1477439723841718804,1
1477439410047429174,2
1477439678835220268,1
1477439634078996677,1
1477439554317818120,2
1477439496759669735,2
1477439539666087238,2
1477439523813461207,2
1477439514512222128,3
1477439595373539050,1
1477439512711910629,1
1477439429800232179,2
1477439449503309690,0
1477439573170545021,1
1477439415748301916,1
1477439423199303789,1
1477439422199244017,1
1477439500160075409,3
1477439645880651190,2
1477439458954352984,1
1477439580271400060,2
1477439462804845910,1
1477439664233339105,1
1477439415648237488,1
1477439411847720426,2
1477439621027084799,2
1477439629928343709,2
1477439710039611064,2
1477439516462391306,2
1477439648931084100,1
1477439416650608302,1
1477439703888826355,4
1477439691486999860,0
1477439515862302404,1
1477439634829225745,2
1477439407597096069,1
1477439448502832762,0
1477439656232035886,2
1477439583672036757,1
1477439502060331964,1
1477439643630311423,1
1477439435301028057,2
1477439412697794739,1
1477439692737134372,1
1477439413398445418,1
1477439722791329628,1
1477439498109786119,1
1477439433950861778,2
1477439648981052840,1
1477439580621412626,1
1477439645130463148,2
1477439643280286538,1
1477439599724101123,1
1477439553217581377,2
1477439423849437399,1
1477439558618305873,1
1477439628378177805,2
1477439667483943957,1
1477439636529476092,1
1477439459904426537,2
1477439633078785523,2
1477439709389460938,1
1477439507411142545,2
1477439533814826642,1
1477439624727690952,1
1477439613426126194,1
1477439668133719920,1
1477439651381531093,2
1477439693137263184,1
1477439702738520474,1
1477439517412383822,1
1477439531314479869,1
1477439467905546771,2
1477439434901081727,1
1477439473606492899,1
1477439473156658917,1
1477439725691990860,1
1477439728142147115,1
1477439561568892423,2
1477439570270060376,2
1477439691187017226,0
1477439556119334445,2
1477439586272189242,1
1477439563068956213,1
1477439587622466514,1
1477439702888655406,2
1477439597373880576,1
1477439585272101266,2
1477439724541589878,1
1477439732192719681,1
1477439574420769943,1
1477439470255876047,1
1477439542266062089,1
1477439573820487307,2
1477439708489445902,2
1477439424599549440,0
1477439420399091450,2
1477439552817422450,2
1477439727842164457,1
1477439679085225119,1
1477439724841651325,1
1477439624377684003,2
1477439675534968744,2
1477439461204568419,1
1477439621127101915,1
1477439403647758970,1
1477439497459707509,1
1477439430350315239,1
1477439651631376973,2
1477439566119475183,2
1477439630378442627,2
1477439678435198872,1
1477439534564867507,2
1477439691536991291,0
1477439466905608642,2
1477439652581524158,1
1477439470855955687,2
1477439416998572906,1
1477439661482794557,0
1477439524013507367,2
1477439623477438816,1
1477439668583847599,1
1477439455803922584,0
1477439477957027795,1
1477439551217276087,2
1477439428400114029,1
1477439440501752924,1
1477439456353875786,0
1477439511661966601,1
1477439603574651120,1
1477439497659713260,1
1477439602174440664,1
1477439543016154095,2
1477439624627650943,3
1477439612676095593,1
1477439521813199032,1
1477439705788952963,2
1477439486008075718,1
1477439707789285079,1
1477439442451971451,2
1477439457054046031,1
1477439692087127827,1
1477439438401558754,1
1477439706439038648,2
1477439462904865459,1
1477439445702493665,1
1477439572920318992,1
1477439686736288568,2
1477439609125522733,2
1477439475856866066,1
1477439637479475524,2
1477439423899404678,1
1477439509911662584,1
1477439534665002848,2
1477439433650801789,2
1477439566019362117,1
1477439533214742225,1
1477439436301155493,2
1477439636929393158,2
1477439508761301726,1
1477439595873622986,1
1477439640830074783,1
1477439544966472266,1
1477439574220770643,2
1477439549867127849,1
1477439697287861452,2
1477439609025412047,2
1477439516912492432,1
1477439696587748588,1
1477439673634622176,1
1477439455754015481,0
1477439461154664833,2
1477439424899478047,1
1477439672634338962,1
1477439620127151212,1
1477439446152424115,1
1477439642680265280,2
1477439419748871031,2
1477439467455500373,2
1477439620927073087,2
1477439566819475276,1
1477439524064855057,2
1477439433200710647,2
1477439484557923910,1
1477439467555579136,2
1477439507361092557,1
1477439721941224747,1
1477439593973397691,3
1477439482957691248,1
1477439482157546543,1
1477439633028777531,2
1477439430500348005,2
1477439542316038303,1
1477439717740986047,2
1477439531364491447,1
1477439611825793498,1
1477439720691160363,2
1477439417348506633,2
1477439601474435686,1
1477439708539333343,0
1477439674484648540,3
1477439536115148256,1
1477439647130994751,1
1477439477409203619,1
1477439593773379608,2
1477439586972224120,1
1477439490308748820,1
1477439628778251539,2
1477439518062596023,2
1477439608775356361,2
1477439674734667380,2
1477439503660446438,1
1477439570519976630,2
1477439702138495810,1
1477439563719040836,2
1477439688836775506,1
1477439513561977582,1
1477439608625392609,2
1477439502110382670,1
1477439451703466561,1
1477439562918913343,1
1477439649981141299,1
1477439578121789276,1
1477439681635589267,1
1477439540115764363,1
1477439519662881441,1
1477439573320500155,1
1477439709139502197,1
1477439552767510773,2
1477439410747500023,1
1477439548066824090,2
1477439709189415895,1
1477439546266625643,1
1477439487408441228,1
1477439604024815819,1
1477439537715428771,1
1477439716590433080,2
1477439627277975395,2
1477439421248977664,1
1477439451553275015,1
1477439503610622493,2
1477439431300481883,1
1477439485458060448,3
1477439663283032793,1
1477439679935367325,1
1477439424549495872,0
1477439428800044855,2
1477439540265680569,2
1477439685836221818,1
1477439597323736682,2
1477439438551418988,2
1477439512511810144,1
1477439729842455426,1
1477439408397734310,1
1477439677835127741,1
1477439407097015887,1
1477439638629647685,1
1477439618477518780,2
1477439472506286862,2
1477439428550110061,1
1477439441351870124,2
1477439540565778814,1
1477439677185190782,1
1477439441151787774,2
1477439662583089470,0
1477439643830274830,1
1477439594273364918,2
1477439677135016514,1
1477439525763741629,2
1477439499760014534,2
1477439732242665330,1
1477439448402862759,0
1477439636079197898,1
1477439440001606740,2
1477439575620738370,1
1477439487558381999,1
1477439656532072560,0
1477439574720560958,1
1477439459754434780,2
1477439642630198138,1
1477439498909834156,1
1477439425149600332,1
1477439564619129577,2
1477439727692106175,1
1477439647981119027,1
1477439567419586559,2
1477439650581424403,1
1477439450703169967,1
1477439620377057250,1
1477439506961034472,2
1477439426850066109,1
1477439610625718495,2
1477439562668924321,2
1477439477107114188,1
1477439623077508646,2
1477439635829167848,1
1477439637229457130,1
1477439593873377086,1
1477439624077525568,2
1477439533914838954,1
1477439476356931943,1
1477439626277830632,2
1477439575870741839,1
1477439533264744740,1
1477439414498105906,2
1477439484358970115,2
1477439643230172452,1
1477439610875658785,0
1477439440601777743,1
1477439507811252214,1
1477439444202198883,2
1477439726541856577,1
1477439607925483114,1
1477439653481709067,1
1477439634579044580,1
1477439609625696337,2
1477439610275700249,2
1477439605874959122,2
1477439482707623025,1
1477439686886413961,1
1477439627628062375,2
1477439434950960652,2
1477439630528489505,2
1477439497209644635,2
1477439476106710493,1
1477439557118107672,2
1477439420798938879,2
1477439652831662070,1
1477439656733487500,0
1477439583723086979,1
1477439698637959973,1
1477439503710571757,1
1477439622627383791,2
1477439667583624449,1
1477439537915622221,1
1477439516362408812,2
1477439440801824044,2
1477439449753070029,0
1477439667333718870,1
1477439576820878498,1
1477439515662282222,3
1477439531014505683,1
1477439410547588312,0
1477439443752098540,2
1477439508511268607,1
1477439724741598020,1
1477439486208111336,1
1477439559968565267,3
1477439515462288067,3
1477439420298901713,1
1477439557518156696,2
1477439442952246762,2
1477439715140309422,1
1477439501010200410,2
1477439663933243580,1
1477439407047183147,1
1477439653131534995,1
1477439403096426081,1
1477439601374379730,2
1477439574920600196,2
1477439652281477910,1
1477439406596985406,1
1477439721841309353,1
1477439448152792916,1
1477439517112469343,1
1477439557668116667,2
1477439560068578094,3
1477439535315089559,2
1477439652881675229,1
1477439501960331550,2
1477439483007899821,1
1477439449102860769,0
1477439467305496158,1
1477439586522360805,1
1477439417198393123,1
1477439648681075542,1
1477439669684021805,0
1477439546566662553,1
1477439684386048750,2
1477439644930433219,1
1477439622227442194,2
1477439468605705518,1
1477439701388393297,2
1477439455353842546,0
1477439580672705623,1
1477439519412862592,1
1477439450753123840,1
1477439663633190983,1
1477439606475163060,2
1477439611925820816,1
1477439495559496828,1
1477439572770313763,2
1477439617926653574,1
1477439404396609696,1
1477439534014834588,1
1477439664183214968,1
1477439684986069719,1
1477439581521576918,1
1477439696037627573,1
1477439482907737681,1
1477439444702537807,2
1477439447902973139,0
1477439461654633690,1
1477439544366301410,1
1477439596873709840,1
1477439584671940496,1
1477439434300876168,1
1477439708439352074,2
1477439727492238372,1
1477439612525987406,0
1477439451303216924,1
1477439533965031988,1
1477439612476033346,2
1477439472706348478,2
1477439474706569309,1
1477439630928583621,2
1477439643330320135,1
1477439634128938158,1
1477439598123947417,1
1477439691287001926,0
1477439731892677981,1
1477439628928152944,3
1477439592623190853,2
1477439549167002730,1
1477439730892818574,1
1477439461554647547,1
1477439415848278339,1
1477439636629476250,1
1477439514462138140,2
1477439577871067836,1
1477439676284980743,2
1477439412447678059,2
1477439686786400273,2
1477439525363713156,2
1477439698587981366,1
1477439492859134661,2
1477439406196923970,1
1477439517162475075,1
1477439422949312130,1
1477439439701564471,1
1477439525213677236,2
1477439592873248797,2
1477439647330772237,1
1477439671234134034,2
1477439655881996914,0
1477439594323498632,2
1477439431450476025,1
1477439418398655766,2
1477439519912869005,1
1477439454903661712,1
1477439473356315628,1
1477439447302824168,2
1477439581721709095,1
1477439653531816691,1
1477439679686148785,0
1477439459054411084,1
1477439689836823306,1
1477439421399321023,1
1477439595123589187,1
1477439424999523750,1
1477439630178390055,2
1477439549666977767,1
1477439520562949383,1
1477439673884525951,2
1477439405096746491,1
1477439687436179888,1
1477439484057811534,1
1477439544766402584,1
1477439441251807392,2
1477439667633818969,1
1477439697687934047,1
1477439428600066882,1
1477439587872533459,2
1477439711439918444,3
1477439681735638417,1
1477439679485325525,0
1477439606675195494,1
1477439708689488437,4
1477439573870437760,2
1477439539715884262,2
1477439571270156100,2
1477439732392962652,1
1477439712639924159,4
1477439653731650142,1
1477439450353089277,1
1477439676135015142,1
1477439576470875853,1
1477439716090452313,2
1477439639679787844,1
1477439448753021819,0
1477439686686491789,1
1477439682335948572,1
1477439443852110223,1
1477439633978977633,1
1477439599074077559,1
1477439675184887587,2
1477439676784928298,4
1477439599974230476,1
1477439576320829017,1
1477439620276973931,1
1477439489808659909,1
1477439410597508895,0
1477439522463242570,2
1477439630578852729,2
1477439533564831918,1
1477439422799240591,1
1477439488258400268,1
1477439687136426455,1
1477439726141801139,1
1477439577270918678,1
1477439672584337876,1
1477439508211267222,1
1477439581821582329,1
1477439446552549055,1
1477439560818623837,1
1477439405146730129,1
1477439439151570865,1
1477439496809646225,2
1477439710739550179,4
1477439552267484505,2
1477439678036004693,1
1477439511461711071,2
1477439544916367121,1
1477439659482571223,1
1477439478407141924,1
1477439637429450888,2
1477439543566264823,1
1477439651881541673,1
1477439544716341875,1
1477439634979057629,1
1477439430250259127,2
1477439496409645304,2
1477439675484927090,2
1477439502460468218,2
1477439402796456793,1
1477439413148050913,1
1477439437001197938,2
1477439526413848076,2
1477439677985134344,1
1477439543366223692,1
1477439439951661473,1
1477439694587458521,3
1477439447452655197,0
1477439525863755209,2
1477439564769217304,2
1477439722893256568,1
1477439652631637984,1
1477439517212479183,1
1477439479507199308,1
1477439692437182269,1
1477439655982116326,0
1477439574020527434,2
1477439673034409345,1
1477439696487738344,2
1477439677685050489,2
1477439451603268966,1
1477439554217796406,2
1477439438853001353,1
1477439725491905520,1
1477439646730777855,1
1477439485508048224,3
1477439592973140825,1
1477439475056560056,1
1477439706489259086,2
1477439414298024870,1
1477439586922310928,1
1477439409047254617,1
1477439497609764652,1
1477439402996339363,1
1477439499160015499,2
1477439720390991311,1
1477439505110839590,1
1477439608475310740,1
1477439724391667933,1
1477439464205213661,2
1477439726591986470,1
1477439707389242693,2
1477439650331261110,1
1477439590122735404,1
1477439475906676832,1
1477439570920021895,1
1477439677435056931,2
1477439638979616151,1
1477439690586876482,2
1477439472756168657,2
1477439449252990797,0
1477439637929506366,1
1477439647580928509,1
1477439657982341040,2
1477439688686778987,1
1477439488708467237,1
1477439492959124658,2
1477439542166049682,1
1477439462654776518,1
1477439473507255998,1
1477439452553404389,1
1477439462304812254,1
1477439503460557041,2
1477439596125238525,2
1477439492759079866,2
1477439625327745388,2
1477439622677371112,2
1477439645930636227,1
1477439574070534016,2
1477439721441496760,1
1477439625827837941,2
1477439684536029707,1
1477439532264677133,1
1477439441851885439,2
1477439595073460331,1
1477439493859226854,1
1477439552417419604,2
1477439524563522518,2
1477439636679329961,1
1477439537465457113,1
1477439610675829492,2
1477439688936856558,1
1477439433400709979,2
1477439491408954699,2
1477439674634620442,2
1477439567169574875,1
1477439698138143101,1
1477439458104171951,2
1477439572520271840,2
1477439655481980522,1
1477439584972056221,1
1477439535715146626,2
1477439494059208132,2
1477439716240405748,2
1477439682535730541,1
1477439560218648736,3
1477439684236072178,3
1477439468705748627,2
1477439619226851104,1
1477439718240636008,2
1477439409447375871,1
1477439696987790535,2
1477439638479534646,1
1477439643030411539,1
1477439672284475844,1
1477439637629560930,1
1477439426249766189,1
1477439539865723872,2
1477439694987473432,1
1477439507261129189,2
1477439445102342708,1
1477439706189343729,2
1477439531714584423,1
1477439411147552451,1
1477439657732265701,1
1477439635529105273,2
1477439429600204400,2
1477439456203909520,0
1477439636729509450,1
1477439421049043752,1
1477439699488191186,2
1477439634329025629,2
1477439714790333157,2
1477439696337703973,3
1477439498259884633,2
1477439453503536523,1
1477439577420997648,1
1477439546616570193,1
1477439419848907304,2
1477439641429947778,1
1477439516562439687,2
1477439403046435425,1
1477439711889806219,3
1477439498010015625,1
1477439547766955411,1
1477439542866043371,2
1477439621477381156,1
1477439695687653729,1
1477439564269193200,2
1477439492058925674,2
1477439553967671877,1
1477439713240032386,2
1477439485958073516,1
1477439651831419231,1
1477439594373340762,1
1477439674334706189,2
1477439505210832762,1
1477439457954202282,2
1477439553917753820,0
1477439511261721348,2
1477439663133106795,1
1477439461904757797,2
1477439638779585434,1
1477439636579306644,1
1477439495759462323,1
1477439617976649795,1
1477439700138305847,2
1477439604774996888,1
1477439547916913525,1
1477439404646640018,1
1477439517962580599,2
1477439648031027168,1
1477439704688924345,2
1477439588722644382,2
1477439449903060512,1
1477439464855334132,2
1477439542766026675,2
1477439539815604451,2
1477439634178934452,2
1477439566619420965,3
1477439413197985035,1
1477439411547659630,1
1477439690136858380,1
1477439635129067056,1
1477439443252085390,2
1477439608275293628,1
1477439589372739397,1
1477439511861763690,1
1477439506210925734,1
1477439719691164065,2
1477439566769457245,1
1477439455303723581,0
1477439509061373118,1
1477439481007529065,1
1477439488758505847,1
1477439701488386100,2
1477439505510878866,1
1477439640679886750,1
1477439720240977998,1
1477439648481068701,1
1477439702438522155,1
1477439475656722600,1
1477439553017689278,2
1477439535415096261,2
1477439628128233954,2
1477439548416904208,1
1477439582721686919,1
1477439522113222819,1
1477439463854989114,1
1477439693087284009,1
1477439700738250662,1
1477439704488829246,2
1477439604524756404,1
1477439675134961963,2
1477439457854129280,1
1477439461104660768,2
1477439610325635537,2
1477439585972871716,1
1477439680935540011,1
1477439648631039017,1
1477439557018067900,2
1477439474206619763,1
1477439489108519626,1
1477439581121521229,1
1477439663233120962,1
1477439591522936533,2
1477439510761618277,0
1477439552517521821,2
1477439453203523127,1
1477439487858388775,1
1477439534116473349,1
1477439719190833338,2
1477439666533475075,1
1477439471906251519,1
1477439438501586841,2
1477439505410873703,1
1477439440651717960,1
1477439719440908892,2
1477439612425914194,1
1477439638329522823,1
1477439629028219713,2
1477439627878122472,2
1477439611625922796,2
1477439516312418581,2
1477439454203981830,1
1477439623177404984,1
1477439584471934812,1
1477439660982811661,0
1477439491708877181,2
1477439506260987607,1
1477439505310860775,1
1477439516412409859,2
1477439550117215785,1
1477439722141245040,1
1477439588572514436,2
1477439455053797441,1
1477439476556813820,1
1477439618576864654,2
1477439611175699068,1
1477439699138081813,0
1477439563018921905,1
1477439638729585691,1
1477439541565896954,2
1477439598073847442,1
1477439495159419829,2
1477439504310651895,1
1477439561218657989,1
1477439443552146877,2
1477439625127667118,2
1477439675734983414,2
1477439485007998147,1
1477439514712125485,4
1477439491458868316,2
1477439664333399884,1
1477439445452394152,2
1477439684836302422,1
1477439531114552156,1
1477439458854566288,1
1477439656432060799,0
1477439457004064630,1
1477439640529908604,1
1477439536265276254,2
1477439423949485071,1
1477439461704749148,1
1477439436501253144,2
1477439532814737147,1
1477439466955611046,2
1477439651281440901,2
1477439546316575887,1
1477439537265307630,1
1477439591773036651,2
1477439457404296691,1
1477439534714994771,2
1477439634278979126,1
1477439498509857937,1
1477439455453874314,0
1477439706889068959,2
1477439568619696134,2
1477439587022315135,2
1477439524513575141,2
1477439692337176588,1
1477439683285884349,1
1477439418548690177,2
1477439588272555606,2
1477439466655419428,2
1477439470505894100,2
1477439453003444219,1
1477439533014712110,1
1477439474856571245,1
1477439599024097296,3
1477439484807980852,1
1477439702488601754,2
1477439719591071873,2
1477439499009849189,1
1477439460554503463,2
1477439482757869602,1
1477439711339988237,3
1477439630628514200,2
1477439594623423215,1
1477439576170788334,1
1477439641579984012,1
1477439620076957223,2
1477439515112264884,2
1477439607525329872,0
1477439538815729696,1
1477439534514963964,1
1477439657482265425,1
1477439644230462758,1
1477439526313913736,2
1477439576670905131,1
1477439652181471334,1
1477439540815789637,2
1477439518562662310,1
1477439725241732868,1
1477439459454920744,1
1477439429850267347,2
1477439451203395128,1
1477439436151300211,2
1477439444052258916,1
1477439718390961025,2
1477439692487165740,1
1477439531564561518,1
1477439682885790261,1
1477439488208413308,2
1477439611975919393,1
1477439467055620586,2
1477439487708465825,1
1477439478807139997,1
1477439647730994938,1
1477439521063082157,1
1477439714640437791,1
1477439642480150938,1
1477439472406266289,2
1477439541915979540,1
1477439607325329774,1
1477439556518032302,2
1477439731842615394,1
1477439703238621055,2
1477439458454167357,1
1477439425749602723,1
1477439538565496566,1
1477439610975669322,1
1477439554017783119,1
1477439705639050515,2
1477439620176980164,1
1477439695737571188,2
1477439563168979102,1
1477439441101794078,2
1477439688286549019,1
1477439697837916178,1
1477439655332169204,0
1477439436451199605,2
1477439409847387395,1
1477439420199125388,1
1477439539565616293,2
1477439415948437793,1
1477439690086836180,2
1477439697337886794,2
1477439552368966969,2
1477439691637000898,2
1477439679335257501,0
1477439454653691793,1
1477439596423619143,2
1477439662982997763,0
1477439579221182412,2
1477439493759817958,1
1477439534814988654,2
1477439410497528491,0
1477439562568912412,2
1477439670334013362,0
1477439524663655074,2
1477439499359973869,2
1477439496309592654,2
1477439410149251194,1
1477439577370945988,1
1477439438451427728,2
1477439642230215742,1
1477439430802042545,1
1477439448202757854,2
1477439647830977689,1
1477439696387770852,2
1477439494409334946,2
1477439420849051797,2
1477439433850856855,2
1477439424049361516,1
1477439699738217166,1
1477439719990986620,2
1477439728792176138,1
1477439503810589750,1
1477439511611785745,1
1477439606925186950,1
1477439504960905640,1
1477439594723433004,1
1477439612576029967,2
1477439473206293876,2
1477439487908354550,1
1477439648330979175,1
1477439477006928498,1
1477439707539230860,2
1477439502760434602,2
1477439541215873616,2
1477439724241780810,1
1477439649581167495,1
1477439421949177930,1
1477439625577791022,2
1477439582421653561,1
1477439649831366965,1
1477439566721130902,1
1477439442252114814,1
1477439697987918892,2
1477439649381271319,1
1477439536365176022,2
1477439599574132965,1
1477439628178104161,2
1477439409147340441,1
1477439530064288317,2
1477439695437797755,2
1477439619576964921,2
1477439530714424079,1
1477439553367623929,1
1477439463454952497,1
1477439608175404820,1
1477439600624291884,0
1477439582171663270,1
1477439726291875271,1
1477439706939228376,2
1477439505660864204,1
1477439555067914698,2
1477439407697086094,1
1477439472806291085,2
1477439536015127736,1
1477439704288766539,2
1477439685786195750,1
1477439678085963707,2
1477439410897567696,0
1477439430850413365,1
1477439694537490851,2
1477439616876581383,1
1477439718190726004,2
1477439720841068971,2
1477439583071930003,1
1477439476806803755,2
1477439650381223856,1
1477439714440204288,2
1477439406346978810,0
1477439700188205678,0
1477439516712397492,2
1477439452153301760,1
1477439550317189929,1
1477439681535584324,1
1477439471055986170,2
1477439490208756478,1
1477439655682017686,0
1477439659032542404,1
1477439434801065850,2
1477439597073731391,1
1477439575470870125,2
1477439497909769375,1
1477439595223450053,2
1477439537615282722,1
1477439577971019776,1
1477439722691430133,1
1477439579771264335,2
1477439698238107103,1
1477439450103109275,1
1477439661332863473,0
1477439657532241962,1
1477439568319657652,2
1477439593623227685,2
1477439459604396196,1
1477439443702154743,2
1477439623027621093,2
1477439418648768693,1
1477439607575246822,0
1477439623977506585,2
1477439445352382808,2
1477439675584764344,2
1477439607675214655,1
1477439671984235227,1
1477439588222459401,2
1477439571170195481,2
1477439626628060354,2
1477439587522492314,2
1477439465455290219,2
1477439533514798573,2
1477439643780358920,2
1477439553067632424,2
1477439570319983169,2
1477439603724776834,2
1477439597023756724,1
1477439704188785436,2
1477439572720369298,2
1477439534064846669,1
1477439464905131250,2
1477439420548945242,2
1477439471506093911,2
1477439432350544052,2
1477439482307574157,1
1477439432250599295,2
1477439602274563938,1
1477439703988751950,1
1477439453753581902,1
1477439601774373330,1
1477439563218957957,1
1477439627828076581,2
1477439666083410247,1
1477439621977206876,1
1477439716390478479,2
1477439548817016631,1
1477439454953799474,1
1477439680185886383,1
1477439653431659730,1
1477439689536763632,1
1477439533064715550,1
1477439582821712763,1
1477439602974539301,2
1477439615026239378,2
1477439700338192339,2
1477439502910526895,2
1477439711189943220,3
1477439486558214240,1
1477439429050154183,1
1477439564069067570,2
1477439420949001087,2
1477439675636353925,2
1477439605174857304,1
1477439562418789598,2
1477439575120643769,2
1477439564719237865,2
1477439589022688072,2
1477439697787953735,1
1477439483707893464,2
1477439500210097908,3
1477439437551345512,2
1477439630078388877,1
1477439605324872140,1
1477439447702891603,2
1477439526863887827,2
1477439520613009424,1
1477439683586095804,1
1477439555768110205,1
1477439694187414832,2
1477439661932821258,0
1477439715090374359,2
1477439684086000094,3
1477439631128505358,2
1477439403446575799,1
1477439665533470585,1
1477439591322940969,2
1477439503160494586,1
1477439632278666686,2
1477439560918627111,1
1477439700438190556,2
1477439682985873290,2
1477439586322318092,2
1477439465305191183,2
1477439493609196825,2
1477439699588320230,1
1477439482657615401,1
1477439404696676649,1
1477439598223874369,1
1477439415598282671,1
1477439673734483601,2
1477439498459880677,1
1477439463004809340,1
1477439731092678649,1
1477439584171959440,1
1477439495959649639,1
1477439716890521898,2
1477439520513040689,1
1477439462455031452,1
1477439641930131645,1
1477439448302785087,0
1477439616026419258,2
1477439435000995917,2
1477439509361407546,1
1477439621877410302,1
1477439589972849747,1
1477439421349193593,1
1477439504261304116,1
1477439730292424573,2
1477439725891824934,1
1477439427699934961,1
1477439598624006591,1
1477439655832099015,0
1477439490808809872,1
1477439559068380802,3
1477439529214232401,2
1477439445752415037,2
1477439494159223334,2
1477439423549551742,1
1477439420349173198,1
1477439507511218819,1
1477439487108236963,1
1477439496559609444,2
1477439509011381249,1
1477439702938558319,0
1477439663733201949,1
1477439680035432756,1
1477439442502012662,2
1477439466705461052,1
